name,pubchem_cid,PC1,PC2
edelfosine,6610230.0,-1.5819692438744553,2.1536912600711906
t-5601640,9438169.0,0.6206725640917328,-2.153096704419941
3-mppi,4013695.0,2.7156502172901913,1.4482943821046539
asunaprevir,16076883.0,2.290179949282633,0.5966858588247708
geniposide,107848.0,-2.391743608552422,1.7659136360523338
jnj-38877605,46911863.0,1.0349706064390487,-2.6867289412786053
treprostinil,6918140.0,-2.6843755526173334,2.0668061485905964
morphothiadin,129387808.0,1.9928064691877108,0.8475521631066538
shp099,118238298.0,1.800118445869833,-0.4706377671845112
fimasartan,9870652.0,2.556839619118821,0.15248506773567172
amfenac,2136.0,-1.9370563592726817,-1.0306482896241391
bismuth(iii)-trifluoromethanesulfonate,,-2.39266130102636,-2.7097494527476744
mirin,137319711.0,-0.4182544616850947,-1.6443725035313028
urb597,1383884.0,-0.9801322953748302,0.058151304771726586
atiprimod,129869.0,-0.3131578708118843,0.5876115969412794
cyacetacide,8820.0,-1.184411722580534,-1.8485859266170745
(r)-(-)-apomorphine,6005.0,-0.31038401640381785,1.2439009562657941
a12b4c3,,1.5707122301092529,1.1739977751887571
sodium-nitrite,129009887.0,-2.631950321697384,-2.805192216040153
iododexetimide,14479849.0,1.0439005754008583,0.8752185744760466
ly404187,66857735.0,-0.58316393097794,-2.1655449871726655
fgin-1-27,132496.0,1.237830336336116,0.7060845647160425
apy0201,56927660.0,2.2933516122310635,-0.4353322239414037
ethoxzolamide,3295.0,0.4554023884954237,-1.729812744844919
methyl-aminolevulinate,157922.0,-2.474900027820123,0.67120750387816
inx-08189,49862762.0,2.048006154959218,1.309464613981826
nhi-2,51355147.0,-0.22877659567877773,-1.0480450281394817
letrozole,3902.0,0.20567277519194205,-2.792724701874678
dorsomorphin,11524144.0,1.7290151624383823,0.5978332681747887
nadifloxacin,9850038.0,1.2241279456881689,1.6484358198727689
skf-81297,11957706.0,-0.7790995755079133,0.5629399867296647
tolonium,91311512.0,0.25389904654689976,-1.9836272219945035
