compound_embedding_row_index,compound_name,n_profiles,mean_total_error,variance_total_error,std_total_error,median_total_error,mean_signature_error,variance_signature_error,std_signature_error,mean_compound_error,variance_compound_error,mean_numeric_error,mean_categorical_error,mean_signature_reconstruction_loss,mean_compound_reconstruction_bce,mean_signature_sign_accuracy,mean_compound_bitwise_accuracy,error_percentile,predictability_score
1299,"(4S)-4-[[(2S)-4-carboxy-2-[[(2S)-3-carboxy-2-(3-carboxypropanoylamino)propanoyl]amino]butanoyl]amino]-5-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-3-carboxy-1-[[(2S,3S)-1-[[(2S,3S)-1-[[(1S)-1-carboxy-2-(1H-indol-3-yl)ethyl]amino]-3-methyl-1-oxopentan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid; Sovateltide",3,0.25338778,7.427342e-05,0.008618206,0.257101,0.03593774,1.18037915e-05,0.0034356646,0.21446837,2.5292276e-05,0.0014239653,0.005393762,0.153773315,0.011771882,0.9824911333333333,0.9958962000000001,0.9639666919000757,0.03603330809992433
1242,BAM-7,1,0.2534555,0.0,0.0,0.2534555,0.04966585,0.0,0.0,0.19894947,0.0,0.0003126942,0.009555249,0.14994058,0.029233398,0.9939394,0.9900337,0.964118092354277,0.035881907645722966
6629,BRD-K47731572; N-(3-anilino-2-quinoxalinyl)-4-ethoxybenzenesulfonamide,1,0.2534819,0.0,0.0,0.2534819,0.09715769,0.0,0.0,0.15088329,0.0,0.00038170823,0.0107291555,0.17934985,0.0052141924,0.98987854,0.99824125,0.9642694928084784,0.0357305071915216
2891,Di-o-tolylguanidine; ditolylguanidine,1,0.25350365,0.0,0.0,0.25350365,0.09254484,0.0,0.0,0.15656956,0.0,0.001477117,0.008187636,0.19732468,0.0044314624,0.9837067,0.99926716,0.9644208932626798,0.03557910673732023
1076,Barasertib; barasertib,20,0.2541688,0.0064339815,0.080212116,0.24858117,0.18688735,0.0064811367,0.0805055,0.05973373,4.7770583e-05,0.0006190873,0.014847867,0.34363458750000003,0.037751798,0.9145584765000001,0.9862230400000002,0.9645722937168811,0.035427706283118865
4933,PD-123319,5,0.25419018,0.00015029658,0.012259551,0.25530103,0.073096074,0.00029549253,0.017189898,0.17115843,9.0821995e-05,0.00028144172,0.019758757,0.186877152,0.026353108000000004,0.981233202,0.9907665,0.9647236941710825,0.0352763058289175
8249,BRD-K60174629; Z-Pro-Prolinal,1,0.25456333,0.0,0.0,0.25456333,0.10023161,0.0,0.0,0.13557026,0.0,0.0007770377,0.037212096,0.19167063,0.015421776,0.97759676,0.9963359,0.9648750946252839,0.03512490537471613
7631,"ARG-CSC-81; N-(4,5-dihydro-1,3-thiazol-2-yl)-3-(4-methylphenyl)acrylamide",2,0.2546841,8.952912e-06,0.0029921522,0.2546841,0.12804835,0.00010587299,0.010289463,0.11999112,0.00012432777,0.00034206576,0.013152446,0.15812297,0.004038951,0.9898125,0.99926716,0.9650264950794852,0.034973504920514764
1249,Candesartan Cilexetil; candesartan-cilextil,2,0.25475323,0.00026347407,0.01623188,0.25475323,0.12389524,0.0005483814,0.023417542,0.12734258,4.322256e-05,0.00084698165,0.006692011,0.187473995,0.02998583,0.982729535,0.98798186,0.9651778955336866,0.0348221044663134
2100,(Z)-3-(5-((3-(4-methoxy-2-methylphenyl)-1-phenyl-1H-pyrazol-4-yl)methylene)-4-oxo-2-thioxothiazolidin-3-yl)propanoic acid; BRD-K14609189,1,0.2557077,0.0,0.0,0.2557077,0.10582596,0.0,0.0,0.1416653,0.0,0.0012962511,0.015914438,0.17222391,0.017507896,0.9878049,0.9939909,0.965329295987888,0.03467070401211203
7730,1-(2-Methylphenyl)-3-[[1-[4-(4-morpholinylsulfonyl)phenyl]-4-piperidinyl]methyl]urea; BRD-K23978082,1,0.25577956,0.0,0.0,0.25577956,0.08265953,0.0,0.0,0.16821918,0.0,0.0013314582,0.009269151,0.17973813,0.007138455,0.9839034,0.997655,0.9654806964420893,0.03451930355791066
23918,furan,12,0.25583425,0.043016687,0.20740464,0.1597883,0.2006026,0.035399348,0.18814714,0.053595036,0.00048187107,0.0012207638,0.0027849076,0.1963752375,0.008828718,0.977359905,0.997655,0.9656320968962907,0.034367903103709296
7655,"BRD-K64970062; N-(3,4-dimethylphenyl)-N'-[(E)-(5-nitrofuran-2-yl)methylideneamino]butanediamide",1,0.25597656,0.0,0.0,0.25597656,0.09758545,0.0,0.0,0.14243862,0.0,0.00069437607,0.03162725,0.1508084,0.0062672854,0.9879518,0.99780154,0.9657834973504921,0.03421650264950793
24182,"BRD-K66046182; N-[(2S,3S,6R)-6-[2-[(2-chlorophenyl)methylamino]-2-oxoethyl]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-3-yl]cyclopropanecarboxamide",1,0.25598264,0.0,0.0,0.25598264,0.105423875,0.0,0.0,0.1405675,0.0,0.0007049116,0.01970054,0.22043388,0.009599198,0.97384304,0.9964825,0.9659348978046934,0.03406510219530656
1863,CD38 inhibitor 1,4,0.25630778,0.00016782712,0.012954808,0.25650555,0.04197986,5.246645e-05,0.007243373,0.21161155,3.952184e-05,0.0005117827,0.0052280193,0.082043476,0.031133667,0.99626866,0.9890078,0.9660862982588948,0.033913701741105196
6505,4-(aminomethyl)-N-[1-(octylamino)-1-oxo-3-[4-(pyridin-4-ylmethoxy)phenyl]propan-2-yl]-1-cyclohexanecarboxamide; YO-2,1,0.25650656,0.0,0.0,0.25650656,0.09406385,0.0,0.0,0.15666108,0.0,0.0015026755,0.010962249,0.21140061,0.008899369,0.97183096,0.99736184,0.9662376987130962,0.03376230128690383
2446,CID 46783527; taurocholic-acid,2,0.25706717,0.011795982,0.10860931,0.25706717,0.13364273,0.0031756782,0.056353148,0.09140885,0.00024631398,0.009986146,0.060036726,0.25433088,0.011659748,0.96669713,0.99574965,0.9663890991672975,0.03361090083270246
2054,"(4aR,5aS,8aR,13aS,15aS)-10,11-dimethoxy-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one; brucine",2,0.2574223,3.2564349e-06,0.0018045595,0.2574223,0.08387456,0.0001233966,0.011108402,0.16884592,0.00010075614,0.000648751,0.009144092,0.142064825,0.018739551,0.99083075,0.9950169,0.9665404996214989,0.033459500378501095
4940,SR-144528,3,0.2574353,9.597057e-07,0.0009796494,0.2574286,0.03118913,4.787026e-06,0.002187926,0.21369135,3.1357388e-06,8.3744664e-05,0.025076156,0.254091635,0.038835213,1.0,0.9872489999999999,0.9666919000757003,0.03330809992429973
400,Timofibrate; timofibrate,1,0.25783494,0.0,0.0,0.25783494,0.15738635,0.0,0.0,0.09296551,0.0,0.0019023498,0.014205287,0.25635642,0.028059315,0.96363634,0.9903268,0.9668433005299016,0.03315669947009836
6618,2-[5-Bromo-2-ethoxy-4-(hydroxymethyl)phenoxy]acetic acid; BRD-K83355732,2,0.2580247,0.0055633727,0.07458802,0.2580247,0.10325174,0.0011397772,0.03376059,0.14399104,0.0016571908,0.0036131404,0.020118566,0.197297575,0.0096251005,0.97564685,0.99706876,0.966994700984103,0.033005299015896994
6639,2-(4-Chlorophenyl)-4-(ethylthio)-6-(1-pyrrolidinyl)pyrimidine; BRD-K30536692,1,0.2581106,0.0,0.0,0.2581106,0.09489599,0.0,0.0,0.15898004,0.0,0.0014512902,0.007888698,0.12067215,0.014963367,1.0,0.9944306,0.9671461014383043,0.03285389856169574
1505,(2S)-N-[(2S)-1-[benzyl(methyl)amino]-3-naphthalen-2-yl-1-oxopropan-2-yl]-N-methyl-1-(4-oxo-1H-quinazolin-2-yl)pyrrolidine-2-carboxamide,2,0.25813025,0.0393259,0.19830759,0.25813025,0.14655012,0.03460627,0.1860276,0.106668405,0.00028034337,0.0013301126,0.009291423,0.100040858,0.039402112,0.9992928,0.9863696,0.9672975018925056,0.03270249810749437
5312,Enrofloxacin; enrofloxacin,5,0.25819042,0.0033888067,0.05821346,0.23986576,0.084642634,0.0018884264,0.04345603,0.16820212,0.00031895514,0.00040212134,0.010530506,0.187224622,0.0036868634999999996,0.9825787659999999,0.9989741000000001,0.967448902346707,0.032551097653293004
3876,"2-[4-[2-(3,4-dichlorophenyl)ethyl]anilino]benzoic acid; PD-118057",3,0.25838327,0.0017987412,0.042411577,0.25988567,0.2108012,0.0012482427,0.035330478,0.045832407,3.973555e-05,0.00010318487,0.0034580368,0.07246057166666667,0.0022519368,0.9873062,0.99926716,0.9676003028009084,0.03239969719909164
6592,BRD-K79414420; Ethyl 1-(2-(3-(3-chloro-4-methoxyphenyl)ureido)-2-methylpropanoyl)piperidine-4-carboxylate,1,0.2588913,0.0,0.0,0.2588913,0.081109785,0.0,0.0,0.17192903,0.0,0.001159153,0.011241322,0.22110891,0.022534879,0.9695122,0.992965,0.9677517032551097,0.03224829674489027
1225,Apremilast; apremilast,1,0.2589246,0.0,0.0,0.2589246,0.08599376,0.0,0.0,0.16332115,0.0,0.0014545902,0.018637579,0.14694913,0.03164306,0.9979839,0.9898871,0.9679031037093111,0.0320968962906889
6582,"2-Cyano-3-(3,5-dimethoxyphenyl)-2-[(3,5-dimethoxyphenyl)methyl]propanoic acid ethyl ester; BRD-K70229243",1,0.2590505,0.0,0.0,0.2590505,0.085264534,0.0,0.0,0.16121623,0.0,0.0011219209,0.024690667,0.17909044,0.027046347,0.98373985,0.9904734,0.9680545041635125,0.031945495836487536
8136,"4-[5-(4-Fluorophenyl)-1,2,4-oxadiazol-3-yl]benzoic acid; BRD-K57480017",2,0.25914285,0.0010565027,0.03250389,0.25914285,0.11638567,0.00042871176,0.020705355,0.13484009,0.00010755264,0.00031010873,0.015710158,0.18009192000000002,0.0009064324,0.9879113500000001,1.0,0.9682059046177138,0.03179409538228617
1082,N-Ethyl-2-[(6-methoxy-3-pyridinyl)[(2-methylphenyl)sulfonyl]amino]-N-(3-pyridinylmethyl)acetamide; N-ethyl-2-[(6-methoxypyridin-3-yl)-(2-methylphenyl)sulfonylamino]-N-(pyridin-3-ylmethyl)acetamide,2,0.2597105,1.5183429e-05,0.0038965815,0.2597105,0.027296716,1.2895142e-06,0.0011355678,0.22868854,8.814917e-06,0.0012044751,0.0069686393,0.0572822395,0.019464072,1.0,0.9934047,0.9683573050719152,0.0316426949280848
962,Rotigotine; rotigotine,5,0.25997943,0.0012470974,0.035314266,0.25705087,0.10225501,0.0006382952,0.025264505,0.15085801,0.0002071322,0.00054553384,0.013514583,0.301625532,0.013935403000000002,0.9350110559999999,0.9953100000000001,0.9685087055261166,0.031491294473883436
2205,Relcovaptan; relcovaptan,5,0.26026672,0.0008103457,0.028466567,0.24703021,0.10014032,0.00043913856,0.020955633,0.1501536,8.249555e-05,0.0009749145,0.019555638,0.25124453,0.0575555,0.9584919700000001,0.9828521,0.9686601059803179,0.03133989401968207
7502,"2-cyano-N-[[(10R,11S)-13-[(2S)-1-hydroxypropan-2-yl]-11,16-dimethyl-14-oxo-9-oxa-13,16-diazatetracyclo[13.7.0.02,7.017,22]docosa-1(15),2,4,6,17,19,21-heptaen-10-yl]methyl]-N-methylbenzenesulfonamide; BRD-K17139610",1,0.26036522,0.0,0.0,0.26036522,0.11747077,0.0,0.0,0.13374211,0.0,0.0011115634,0.017860007,0.18545781,0.011751213,0.9717742,0.9967756,0.9688115064345193,0.0311884935654807
7587,"BRD-K69396629; N-(2,3-dihydro-1H-inden-5-yl)-5,7-dimethyl-3-pyrazolo[1,5-a]pyrimidinecarboxamide",1,0.26039702,0.0,0.0,0.26039702,0.12700504,0.0,0.0,0.120486304,0.0,0.0011568451,0.025348602,0.22358614,0.00865808,0.9838384,0.99706876,0.9689629068887207,0.031037093111279335
401,Clofibric Acid; clofibric-acid,4,0.26046404,0.00024733148,0.015726777,0.26552632,0.08185826,0.00020011242,0.014146111,0.1722966,3.054525e-05,0.0011477394,0.012159266,0.2322787475,0.003959742,0.9665517825000001,0.9989741,0.969114307342922,0.030885692657077968
1912,"(1R,2E,4S,6S,9R,10R,18S,21S,24R,25E,27R,28R,30R,32S,33S)-10,27-dihydroxy-21-[(2R)-1-[(1S,3R,4R)-4-hydroxy-3-methoxycyclohexyl]propan-2-yl]-4,28-dimethoxy-3,9,24,26,30,32-hexamethyl-34-phenyl-20,35,38-trioxa-13,34-diazatetracyclo[31.2.2.16,10.013,18]octatriaconta-2,25-diene-11,12,19,23,29-pentone; Ils-920",4,0.26095718,0.003062849,0.055343013,0.2631417,0.120630674,0.002940164,0.054223277,0.13809614,1.5252491e-05,0.0005626967,0.0042356253,0.07381188,0.086240835,0.9943573675,0.97142017,0.9692657077971234,0.0307342922028766
4021,"3-aza-13-azoniapentacyclo[11.7.0.02,10.04,9.014,19]icosa-1(13),2(10),4,6,8,11,14,16,18-nonaen-20-one; Fascaplysin",4,0.2614955,0.039873235,0.19968283,0.16261412,0.10542731,0.02394895,0.15475449,0.15272751,0.002147785,0.002079376,0.0058495654,0.13679859,0.033304546,0.9992315625,0.98754215,0.9694171082513248,0.030582891748675234
7662,"3-[(4-Methylanilino)methyl]-1,3-benzoxazol-2-one; BRD-K66224104",1,0.26152605,0.0,0.0,0.26152605,0.09969622,0.0,0.0,0.1493198,0.0,0.000702568,0.024739012,0.17564219,0.016927894,0.97979796,0.99516344,0.9695685087055261,0.030431491294473867
5226,Costunolide; costunolide,14,0.26169437,0.009338521,0.09663603,0.25686038,0.21757743,0.007996764,0.089424625,0.03870907,0.00015695445,0.00068874937,0.01054022,0.43235826571428576,0.016925972,0.8840845585714286,0.99413747,0.9697199091597275,0.0302800908402725
3133,Dipraglurant; dipraglurant,4,0.2618327,0.00014753174,0.012146263,0.26140702,0.09142399,0.00016622625,0.012892877,0.15951318,0.00019850123,0.00038436643,0.02163733,0.1554375375,0.028924031,0.9888919174999999,0.9909131,0.9698713096139289,0.030128690386071133
6000,5-[2-(3-aminophenyl)ethynyl]-2-(2-chloro-6-fluorophenyl)-1H-imidazole-4-carbonitrile,4,0.2618624,0.0037604794,0.061322752,0.2549933,0.1808458,0.0032443672,0.056959346,0.07883625,1.6624273e-05,0.00014779142,0.004301608,0.08375067225,0.039312188,0.988368475,0.9868093,0.9700227100681302,0.029977289931869766
6503,Anacardic Acid; anacardic-acid,18,0.26203617,0.016852796,0.12981832,0.23581257,0.19509359,0.015505177,0.12451979,0.05864117,0.00013123131,0.00071572117,0.01631654,0.41394803166666666,0.0032228078,0.8846148316666667,0.9988275000000001,0.9701741105223316,0.0298258894776684
7208,"BRD-K81943679; N-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-3-[2-oxo-2-[[(1R)-1-phenylethyl]amino]ethyl]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-6-yl]-3-pyridinecarboxamide",2,0.26227468,0.001093744,0.03307181,0.26227468,0.101495326,0.00030544956,0.017477112,0.14690354,0.0005487794,0.00131483,0.027225712,0.22376515,0.0026042813,0.96870287,0.9995603,0.970325510976533,0.029674489023467032
6404,"BRD-A24225650; Benzoic acid [3,4-dibenzoyloxy-5-(2,4-dioxo-5-propan-2-yl-1-pyrimidinyl)-2-oxolanyl]methyl ester",1,0.26245743,0.0,0.0,0.26245743,0.10856321,0.0,0.0,0.1431725,0.0,0.0050844676,0.019409677,0.18135558,0.022026021,0.9778672,0.992965,0.9704769114307343,0.029523088569265665
6286,2-Acetylaminofluorene; BRD-K63993117,1,0.26271218,0.0,0.0,0.26271218,0.12573932,0.0,0.0,0.10995064,0.0,0.0031152666,0.05279831,0.2617639,0.0014105394,0.9539078,0.99985343,0.9706283118849357,0.0293716881150643
7027,"BRD-K77432048; N2-(4-methoxyphenyl)-6-(1-piperidinylmethyl)-1,3,5-triazine-2,4-diamine",5,0.2627434,0.00023830145,0.015437017,0.2604428,0.085188285,7.493387e-05,0.008656435,0.16602202,0.00014768649,0.000817448,0.022739246,0.186613348,0.0043082093,0.98013628,0.9988275,0.9707797123391371,0.02922028766086293
7924,"10-(3-Hydroxypropyl)-3,5-dioxo-9-[4-(pyrrolidin-1-ylmethyl)phenyl]-8-[[3-(trifluoromethoxy)phenyl]methyl]-4,8-diazatricyclo[5.2.2.02,6]undec-10-ene-4-carboxamide; BRD-A89333723",1,0.26284492,0.0,0.0,0.26284492,0.096708834,0.0,0.0,0.15744379,0.0,1.784053e-05,0.01737742,0.17521249,0.07810397,0.9858012,0.9753774,0.9709311127933383,0.029068887206661675
5238,Actarit; actarit,1,0.2629444,0.0,0.0,0.2629444,0.08430863,0.0,0.0,0.16547431,0.0,0.0005670103,0.026096083,0.17963378,0.00056069513,0.9797571,1.0,0.9710825132475397,0.02891748675246031
1001,7-Methoxy-2-oxo-8-propyl-2H-chromene-3-carboxylic acid (4-aminomethyl-phenyl)-amide; N-[4-(aminomethyl)phenyl]-7-methoxy-2-oxo-8-propylchromene-3-carboxamide,3,0.26296034,0.00061943824,0.024888525,0.2515026,0.052440863,0.0011230167,0.03351144,0.2085134,8.099552e-05,0.0026936394,0.0029346924,0.050750381000000004,0.011167967,0.9973628666666666,0.9963359,0.9712339137017411,0.02876608629825894
8380,"BRD-K14171663; N-benzyl-N-[(2-indol-2-ylidene-3H-1,3,4-thiadiazol-5-yl)methyl]-1-phenylmethanamine",1,0.26296282,0.0,0.0,0.26296282,0.11971608,0.0,0.0,0.13839722,0.0,0.000472692,0.009509987,0.25309405,0.033447914,0.9596774,0.98856807,0.9713853141559424,0.028614685844057575
3190,Fadrozole; fadrozole,6,0.26314858,0.00045193167,0.021258688,0.26071155,0.07109403,0.0003451555,0.01857836,0.180866,2.5955349e-05,0.0016028127,0.02173601,0.21808285833333332,0.024468398,0.9686491983333333,0.99149936,0.9715367146101438,0.028463285389856208
7590,"4-(3,4-dichlorophenyl)-N-(4,6-dimethyl-2-pyridinyl)-1-piperazinecarbothioamide; BRD-K19134488",1,0.2632204,0.0,0.0,0.2632204,0.13244466,0.0,0.0,0.12456485,0.0,0.0071130367,0.009576536,0.15311137,0.007915816,0.9939394,0.9975084,0.9716881150643452,0.02831188493565484
4953,TCPOBOP,26,0.26342028,0.02344228,0.15310873,0.2094245,0.17033792,0.02260293,0.15034272,0.09063187,0.00025982564,0.0009640274,0.0045154253,0.33407116615384613,0.006768198,0.9228410880769231,0.9979481000000001,0.9718395155185465,0.028160484481453474
5953,2-(1-methylbenzo[f]quinazolin-3-yl)guanidine; n-(1-Methylbenzo[f]quinazolin-3-yl)guanidine,2,0.26358518,0.022386756,0.14962204,0.26358518,0.14959335,0.01875159,0.13693646,0.11193831,0.00015941607,0.00033967895,0.0039711515,0.184774095,0.016537437,0.96861235,0.99457717,0.9719909159727479,0.028009084027252107
5726,(1-methylcyclopropyl) 4-[[5-[4-[(1-methylazetidin-3-yl)methylsulfonyl]-2-oxopiperazin-1-yl]pyrazin-2-yl]oxymethyl]piperidine-1-carboxylate; 1-Methylcyclopropyl 4-(((5-(4-(((1-methylazetidin-3-yl)methyl)sulfonyl)-2-oxopiperazin-1-yl)pyrazin-2-yl)oxy)methyl)piperidine-1-carboxylate,2,0.26359606,5.464527e-06,0.0023376327,0.26359606,0.036133472,1.8614404e-08,0.00013643461,0.22333468,3.3767833e-06,0.00075519114,0.0079536885,0.0247688145,0.059563693,1.0,0.9796277,0.9721423164269493,0.02785768357305074
7624,"1-(3,4-Dimethylphenyl)-4-(4-methyl-1-piperidinyl)phthalazine; BRD-K94987138",3,0.26382068,5.1435196e-05,0.0071718358,0.2625451,0.09236092,4.1388314e-05,0.0064333756,0.16046093,6.5946704e-05,0.0015803751,0.02136553,0.24422192666666667,0.013619022,0.9589522933333333,0.9951634400000001,0.9722937168811506,0.027706283118849373
6281,Diatrizoate; diatrizoic-acid,8,0.26388246,0.002186569,0.046760768,0.26503858,0.11647263,0.0018436204,0.042937398,0.083425514,0.00013234856,0.030029407,0.11595684,0.20451739875,0.009577751,0.9778876375,0.9975084,0.972445117335352,0.027554882664648006
6627,"4-(3,4-dimethylphenyl)-N-(4-ethoxyphenyl)-3-ethyl-2-thiazolimine; BRD-K25979535",1,0.26430997,0.0,0.0,0.26430997,0.086974695,0.0,0.0,0.17014317,0.0,0.0006374897,0.014129202,0.17560469,0.014354371,0.9859438,0.99472374,0.9725965177895534,0.02740348221044664
925,4-((3-Butoxy-4-methoxyphenyl)methyl)-2-imidazolidinone; Ro-20-1724,2,0.2644358,7.914669e-08,0.00028133023,0.2644358,0.098733686,7.236356e-05,0.008506677,0.1591801,0.000120862715,0.0012214038,0.012555435,0.15045827,0.015601559,0.993943475,0.9950169,0.9727479182437547,0.027252081756245272
8173,"(2,6-Difluorophenyl)-[4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-1-piperazinyl]methanone; BRD-K95337198",5,0.26448506,0.00058851246,0.024259277,0.2679995,0.08690606,0.00053216063,0.023068607,0.17054746,0.00020344701,0.00037933796,0.013911383,0.192096192,0.0060526547,0.97946712,0.9988275,0.9728993186979561,0.027100681302043905
2466,WP-1066,14,0.2645173,0.006394697,0.07996684,0.28665912,0.21904667,0.00660978,0.08130055,0.040054597,1.8832825e-05,0.001008142,0.010428817,0.390364485,0.013932495,0.9008866435714287,0.9960428,0.9730507191521575,0.02694928084784254
688,(1-methylcyclopropyl) 4-[[5-[4-[3-(azetidin-1-yl)propylsulfonyl]-2-oxopiperazin-1-yl]pyrazin-2-yl]oxymethyl]piperidine-1-carboxylate; 1-Methylcyclopropyl 4-(((5-(4-((3-(azetidin-1-yl)propyl)sulfonyl)-2-oxopiperazin-1-yl)pyrazin-2-yl)oxy)methyl)piperidine-1-carboxylate,2,0.2648027,6.0891175e-06,0.0024676137,0.2648027,0.037872624,4.6962506e-07,0.00068529195,0.2242685,3.1206741e-06,0.0018690475,0.0045755487,0.1018992675,0.05691994,1.0,0.98006743,0.9732021196063588,0.02679788039364117
7582,"8,10-Dimethyl-4-(2-methylphenyl)-1,3-dihydropyrido[2,3]thieno[2,4-d][1,4]diazepine-2,5-dione; BRD-K26048285",1,0.26481935,0.0,0.0,0.26481935,0.11315228,0.0,0.0,0.14141904,0.0,0.0008427567,0.020158939,0.24473281,0.05743943,0.959596,0.98065364,0.9733535200605602,0.026646479939439804
1403,"3-(diaminomethylidene)-1,1-dimethylguanidine; Metformin",84,0.26486868,0.099617995,0.3156232,0.1160794,0.22648448,0.08566338,0.29268306,0.033265926,0.00074828684,0.0019646122,0.009450704,0.2942113683214286,0.015716646,0.9498534991666667,0.9950169000000001,0.9735049205147616,0.026495079485238437
3571,(E)-N-hydroxy-3-[4-[(2-quinolin-3-ylethylamino)methyl]phenyl]prop-2-enamide,4,0.26594055,0.020582272,0.14346522,0.30133936,0.19394228,0.018037029,0.134302,0.06977108,0.00010658498,0.0011212428,0.0040059304,0.081064896,0.004461075,0.9984607375,0.9985344,0.9736563209689629,0.02634367903103707
7503,"BRD-K06042430; N-[[(2R,3S)-8-(2-fluorophenyl)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-2-yl]methyl]-N-methyl-2-pyrazinecarboxamide",1,0.2667816,0.0,0.0,0.2667816,0.10276364,0.0,0.0,0.15646213,0.0,0.0024768468,0.014120887,0.19256218,0.013274616,0.98178136,0.99574965,0.9738077214231643,0.026192278576835704
23962,Y15,2,0.2668431,0.00078578066,0.028031774,0.2668431,0.06335143,0.00012556104,0.011205401,0.18372577,1.8146577e-06,0.0026874582,0.03845682,0.22635624999999998,0.053278,0.958347475,0.98270553,0.9739591218773657,0.026040878122634337
24102,"BRD-K15250089; N-[(2R,3R,6S)-2-(hydroxymethyl)-6-[2-oxo-2-[[(1R)-1-phenylethyl]amino]ethyl]-3-oxanyl]cyclobutanecarboxamide",1,0.2669338,0.0,0.0,0.2669338,0.1354895,0.0,0.0,0.1194816,0.0,0.0004314725,0.023752809,0.23963,0.007764056,0.9576613,0.99721533,0.974110522331567,0.02588947766843297
8225,"1'-(Phenylmethyl)-2'-spiro[1,2-dihydro-4,1,2-benzoxadiazine-3,3'-indole]one; BRD-A06909528",1,0.26721317,0.0,0.0,0.26721317,0.13372147,0.0,0.0,0.12078552,0.0,0.0016019549,0.024771528,0.28563672,0.09474119,0.9392713,0.9702477,0.9742619227857684,0.025738077214231603
24175,Lmp-420,1,0.2675269,0.0,0.0,0.2675269,0.11668201,0.0,0.0,0.13840318,0.0,0.00050229573,0.024682526,0.38165328,0.020919442,0.9037433,0.9935512,0.9744133232399698,0.025586676760030236
1603,CEP-33779; Cep-33779,15,0.26796246,0.013836442,0.11762841,0.23391834,0.18410301,0.01330411,0.115343444,0.07973826,0.00016758128,0.00036655564,0.008095781,0.4536794493333333,0.009164964,0.8701654333333333,0.99780154,0.9745647236941711,0.02543527630582887
995,DMP-777; Dmp 777,2,0.26831156,0.0014575827,0.038178302,0.26831156,0.113886885,0.0009743683,0.031214872,0.14680845,6.819988e-05,0.0013925575,0.0146754645,0.168090585,0.039119992,0.9848238199999999,0.9865162,0.9747161241483725,0.025283875851627502
6521,"5-bromo-N-(6-butyl-1,3-benzothiazol-2-yl)-2-furancarboxamide; BRD-K35046132",4,0.26849717,0.0016081822,0.040102147,0.26367846,0.08307986,0.001058387,0.03253286,0.1767049,0.00018441002,0.0005651693,0.017198775,0.1723596425,0.009145767,0.984311685,0.99706876,0.9748675246025738,0.025132475397426246
6941,"4-[5-(4-Methoxyphenyl)-1,2,4-oxadiazol-3-yl]benzoic acid; BRD-K92419424",1,0.26852667,0.0,0.0,0.26852667,0.087024204,0.0,0.0,0.17584506,0.0,0.0006281978,0.01106351,0.17466405,0.00094822526,0.9877301,1.0,0.9750189250567751,0.02498107494322488
